name,capitulo,modalidad,modalidad_articulo,descripcion,caracteristica_articulo
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DELITOS CONTRA LA FORMA DE GOBIERNO,VIOLACI‡N A LA PROHIBICI‡N CONSTITUCIONAL DE EJERCER NUEVAMENTE LA PRESIDENCIA DE LA REPÈBLICA,330,"HABIENDO EJERCIDO A CUALQUIER T÷TULO LA PRESIDENCIA DE LA REPÈBLICA, PROMOVIERE O EJECUTARE ACTOS VIOLATORIOS DEL ART÷CULO CONSTITUCIONAL QUE LE PROH÷BE EJERCER NUEVAMENTE LA PRESIDENCIA DE LA REPÈBLICA O DESEMPE•AR DE NUEVO DICHO CARGO BAJO CUALQUIER T÷TULO",330
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N",CELEBRACION DE REUNIONES ILICITAS,331,"CONVOQUEN O DIRIJAN DE MANERA ILICITA CUALQUIER REUNION O MANIFESTACION. TENDRA CARµCTER ILICITAS TODAS AQUELLAS RUNCIONES A LAS QUE CONCURRAN PERSONAS CON A RMAS, ARTEFACTOS EXPLOSIVOS U OBJETOS CONTUNDENTES O DE CUALQUIER OTRO MODO PELIGROSOS, CON EL FIN DE COMETER UN DELITO",331
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N",ASISTENCIA A REUNIONES ILICITAS,331 P1,LOS MEROS ASISTENTES SERAN SANCIONADOS CON LA MITAD DE LAS PENAS ANTERIIORES,331 P1
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N",ASOCIACION  ILICITA,332," JEFES O CABECILLAS DE MARAS, PANDILLAS Y DEMAS GRUPOS QUE SE ASOCIEN CON EL PROPOSITO PERMANENTE DE EJECUTAR CUALQUIER ACTO CONSTITUTIVO DE DELITO",332
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N",ASOCIACION  ILICITA,332, A LOS DEMAS MIEMBROS DE LAS REFERIDAS ASOCIACIONES ILICITAS,332  P1
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N",ASOCIACION  ILICITA,332,"SON JEFES O CABECILLAS, AQUELOS QUE SE DESTAQUEN O IDENTIFIQUEN COMO TALES Y CUYAS DESICIONES INFLUYAN EN EL ANIMO Y ACCIONES DEL GRUPO",332  P2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N",FABRICACION NO AUTORIZADA DE MATERIAL DE GUERRA,332,"LA PERSONA NO AUTORIZADA QUE FABRIQUE ARMAS, MUNICIONES, EXPLOSIVOS O MATERIAL DE GUERRA O DE COMBATE, INCLUIDAS EN ESTAS ULTIMAS, LAS ARMAS AK-47 EN CUALQUIERA DE SUS MODELOS",332-A
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N",ALMACENAMIENTO NO AUTORIZADA DE MATERIAL DE GUERRA,332,"LA PERSONA NO AUTORIZADA QUE ALMACENE,  MATERIAL DE GUERRA O DE COMBATE, INCLUIDAS EN ESTAS ULTIMAS, LAS ARMAS AK-47 EN CUALQUIERA DE SUS MODELOS",332-A
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N",PORTACION Y USO NO AUTORIZADA DE MATERIAL DE GUERRA,332,"LA PERSONA NO AUTORIZADA QUE USE O PORTE,  MATERIAL DE GUERRA O DE COMBATE, INCLUIDAS EN ESTAS ULTIMAS, LAS ARMAS AK-47 EN CUALQUIERA DE SUS MODELOS",332-A
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N",TRAFICO NO AUTORIZADO DE MATERIAL DE GUERRA,332,"LA PERSONA NO AUTORIZADA QUE TRAFIQUE,  MATERIAL DE GUERRA O DE COMBATE, INCLUIDAS EN ESTAS ULTIMAS, LAS ARMAS AK-47 EN CUALQUIERA DE SUS MODELOS",332-A
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N",VENTA Y SUMINISTRO NO AUTORIZADO DE MATERIAL DE GUERRA,332,"LA PERSONA NO AUTORIZADA QUE VENDA O SUMINISTRE,  MATERIAL DE GUERRA O DE COMBATE, INCLUIDAS EN ESTAS ULTIMAS, LAS ARMAS AK-47 EN CUALQUIERA DE SUS MODELOS",332-A
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N","FABRICACION, TRAFICO DE ARMAS DE FUEGO Y MUNICIONES COMERCIALES NO AUTORIZADAS",332,"SIN PERMISO DE LA AUTORIDAD COMPETENTE, FABRIQUE ARMAS DE FUEGO Y MUNICIONES PARA USO PERSONAL O DEPORTIVAS Y EXPLOSIVOS COMERCIALES",332-B
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N",ALMACENAMIENTO DE ARMAS DE FUEGO Y MUNICIONES COMERCIALES NO AUTORIZADAS,332,"SIN PERMISO DE LA AUTORIDAD COMPETENTE, FABRIQUE ARMAS DE FUEGO Y MUNICIONES PARA USO PERSONAL O DEPORTIVAS Y EXPLOSIVOS COMERCIALES",332-B
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N",TRANSPORTE DE ARMAS DE FUEGO Y MUNICIONES COMERCIALES NO AUTORIZADAS,332,"SIN PERMISO DE LA AUTORIDAD COMPETENTE, TRANSPORTE ARMAS DE FUEGO Y MUNICIONES PARA USO PERSONAL O DEPORTIVAS Y EXPLOSIVOS COMERCIALES",332-B
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N",POSESION Y USO DE ARMAS DE FUEGO Y MUNICIONES COMERCIALES NO AUTORIZADAS,332,"SIN PERMISO DE LA AUTORIDAD COMPETENTE, POSEA Y USE ARMAS DE FUEGO Y MUNICIONES PARA USO PERSONAL O DEPORTIVAS Y EXPLOSIVOS COMERCIALES",332-B
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N",TRAFICO DE ARMAS DE FUEGO Y MUNICIONES COMERCIALES NO AUTORIZADAS,332,"SIN PERMISO DE LA AUTORIDAD COMPETENTE, TRAFIQUE ARMAS DE FUEGO Y MUNICIONES PARA USO PERSONAL O DEPORTIVAS Y EXPLOSIVOS COMERCIALES",332-B
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"DELITOS COMETIDOS POR LOS PARTICULARES, EXCEDIêNDOSE EN EL EJERCICIO DE LOS DERECHOS QUE LES GARANTIZA LA CONSTITUCI‡N",VENTA Y SUMINISTRO DE ARMAS DE FUEGO Y MUNICIONES COMERCIALES NO AUTORIZADAS,332,"SIN PERMISO DE LA AUTORIDAD COMPETENTE, VENDA Y SUMINISTRE ARMAS DE FUEGO Y MUNICIONES PARA USO PERSONAL O DEPORTIVAS Y EXPLOSIVOS COMERCIALES",332-B
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DELITOS COMETIDOS POR LOS FUNCIONARIOS CONTRA EL EJERCICIO DE LOS DERECHOS GARANTIZADOS POR LA CONSTITUCION,VIOLACI‡N A LAS GARANT÷AS CONSTITUCIONALES POR FUNCIONARIO PÈBLICO,333,DETENGA O INCOMUNIQUE ILEGALMENTE A UNA PERSONA O NO LE DE INMEDIATO CUMPLIMIENTO AL MANDAMIENTO DE EXHIBICION PERSONAL EXPEDIDO POR AUTORIDAD COMPETENTE ,333 N1
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DELITOS COMETIDOS POR LOS FUNCIONARIOS CONTRA EL EJERCICIO DE LOS DERECHOS GARANTIZADOS POR LA CONSTITUCION,VIOLACI‡N A LAS GARANT÷AS CONSTITUCIONALES POR FUNCIONARIO PÈBLICO,333,NO ORDENE OPORTUNAMENTE LA LIBERTAD DE UN DETENIDO CUANDO PROCEDA LEGALMENTE O QUIEN LO RETENGA DESPUES DE HABER RECIBIDO LA ORDEN DE LIBERTAD DEL MISMO,333 N2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DELITOS COMETIDOS POR LOS FUNCIONARIOS CONTRA EL EJERCICIO DE LOS DERECHOS GARANTIZADOS POR LA CONSTITUCION,VIOLACI‡N A LAS GARANT÷AS CONSTITUCIONALES POR FUNCIONARIO PÈBLICO,333,HAGA VICTIMA DE VEJACIONES O APREMIOS ILEGALES A LAS PERSONAS CONFIADAS A SU CUSTODIA,333 N3
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DELITOS COMETIDOS POR LOS FUNCIONARIOS CONTRA EL EJERCICIO DE LOS DERECHOS GARANTIZADOS POR LA CONSTITUCION,VIOLACI‡N A LAS GARANT÷AS CONSTITUCIONALES POR FUNCIONARIO PÈBLICO,333,NO TRAMITE O RESUELVA DENTRO DE LOS TERMINOS LEGALES UNA PETICION DE HABEAS CORPUS O DE AMPARO O POR CUALQUIIER MEDIO OBSTACULICE SU TRAMITACION,333 N4
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DELITOS COMETIDOS POR LOS FUNCIONARIOS CONTRA EL EJERCICIO DE LOS DERECHOS GARANTIZADOS POR LA CONSTITUCION,VIOLACI‡N A LAS GARANT÷AS CONSTITUCIONALES POR FUNCIONARIO PÈBLICO,333,"ORDENE, EJECUTE O CONSCIENTA LA EXPATRIACION DE UN HONDURE•O",333 N5
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DELITOS COMETIDOS POR LOS FUNCIONARIOS CONTRA EL EJERCICIO DE LOS DERECHOS GARANTIZADOS POR LA CONSTITUCION,VIOLACI‡N A DERECHOS CONSTITUCIONALES POR FUNCIONARIO PÈBLICO,334,"RETENGA, OCULTEN, DESTRUYAN O VIOLEN LA CORRESPONDENCIA POSTAL, TELEGRµFICA FAXIMILAR O DE CUALQUIER OTRA CLASE DE UN PARTICULAR",334 N1
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DELITOS COMETIDOS POR LOS FUNCIONARIOS CONTRA EL EJERCICIO DE LOS DERECHOS GARANTIZADOS POR LA CONSTITUCION,VIOLACI‡N A DERECHOS CONSTITUCIONALES POR FUNCIONARIO PÈBLICO,334,RESTRINJA ILEGALMENTE LA LIBERTAD DE LOCOMOCI‡N DE UNA PERSONA DENTRO DEL TERRITORIO NACIONAL ,334 N2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DELITOS COMETIDOS POR LOS FUNCIONARIOS CONTRA EL EJERCICIO DE LOS DERECHOS GARANTIZADOS POR LA CONSTITUCION,VIOLACI‡N A DERECHOS CONSTITUCIONALES POR FUNCIONARIO PÈBLICO,334,"OBLIGUEN A UNA PERSONA A CAMBIAR DE DOMICILIO, SALVO SENTENCIA DE JUEZ COMPETENTE",334 N3
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DELITOS COMETIDOS POR LOS FUNCIONARIOS CONTRA EL EJERCICIO DE LOS DERECHOS GARANTIZADOS POR LA CONSTITUCION,VIOLACI‡N A DERECHOS CONSTITUCIONALES POR FUNCIONARIO PÈBLICO,334,"OBLIGUEN A UN PARTICULAR A PRESTAR SUS SERVICIOS PERSONALES SIN UNA RETRIBUCI‡N LEGAL, SALVO SENTENCIA JUDICIAL",334 N4
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DELITOS COMETIDOS POR LOS FUNCIONARIOS CONTRA EL EJERCICIO DE LOS DERECHOS GARANTIZADOS POR LA CONSTITUCION,VIOLACI‡N A DERECHOS CONSTITUCIONALES POR FUNCIONARIO PÈBLICO,334,OBLIGUEN A UNA PERSONA A FORMAR PARTE DE UNA ASOCIACI‡N DEDICADA A LA EJECUCION DE ACTOS ILICITOS,334 N5
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DELITOS COMETIDOS POR LOS FUNCIONARIOS CONTRA EL EJERCICIO DE LOS DERECHOS GARANTIZADOS POR LA CONSTITUCION,VIOLACI‡N A DERECHOS CONSTITUCIONALES POR FUNCIONARIO PÈBLICO,334,IMPIDAN O SUSPENDAN UNA REUNI‡N LEGALMENTE AUTORIZADA,334 N6
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DELITOS COMETIDOS POR LOS FUNCIONARIOS CONTRA EL EJERCICIO DE LOS DERECHOS GARANTIZADOS POR LA CONSTITUCION,VIOLACI‡N A DERECHOS CONSTITUCIONALES POR FUNCIONARIO PÈBLICO,334,IMPIDAN O ESTORBEN LA LIBRE CIRCULACI‡N DE UN IMPRESO CUYOS AUTORES O EDITORES HAYAN CUMPLIDO LOS REQUISITOS LEGALES PARA SU PUBLICACI‡N Y VENTA,334 N7
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DELITOS COMETIDOS POR LOS FUNCIONARIOS CONTRA EL EJERCICIO DE LOS DERECHOS GARANTIZADOS POR LA CONSTITUCION,VIOLACI‡N A DERECHOS CONSTITUCIONALES POR FUNCIONARIO PÈBLICO,334,"PRIVEN A UNA PERSONA DE SUS LIBROS Y PUBLICACIONES DE CARµCTER CIENT÷FICO, FILOS‡FICO, POL÷TICO O ART÷STICO; O CUALESQUIERA OTROS IMPRESOS CON LA INTENCION DE RESTRINGIR LA LIBRE CIRCULACI‡N DE LAS IDEAS ",334 N8
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DELITOS COMETIDOS POR LOS FUNCIONARIOS CONTRA EL EJERCICIO DE LOS DERECHOS GARANTIZADOS POR LA CONSTITUCION,VIOLACI‡N A DERECHOS CONSTITUCIONALES POR FUNCIONARIO PÈBLICO,334,"IMPONER A LOS PRESOS O SENTENCIADOS SANCIONES, PRIVACIONES O REGULACIONES NO PREVISTAS O AUTORIZADAS EN LAS LEYES O QUE EXCEDAN DE LAS MISMAS",334 N9
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,TERRORISMO,TERRORISMO,335," CON FINES POL÷TICOS ATENTAREN CONTRA LA SEGURIDAD DEL ESTADO, COMETIENDO CUALESQUIERA DE LOS ACTOS SIGUIENTES",335
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,TERRORISMO,TERRORISMO,335,"FORMANDO PARTE DE LA TRIPULACI‡N DE UNA AERONAVE CIVIL O MILITAR, NACIONAL O EXTRANJERA, QUE SE HALLE SOBREVOLANDO EL TERRITORIO HONDURE•O O CUYO DESTINO SEA UN AEROPUERTO DE LA REPÈBLICA,O QUE SE ENCUENTRE EN ALGUNO DE ESTOS, SE SUBLEVAN CONTRA EL COMANDANTE O CAPITµN DE LA MISMA, TOMAN SU CONTROL O SE APODERAN DE SU CARGAMENTO",335  N1
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,TERRORISMO,TERRORISMO,335," ASALTEN Y SE APODERAREN DE UNA AERONAVE CIVIL O MILITAR,NACIONAL O EXTRANJERA, DESVIANDOLA DE SU DESTINO, LLEVANDOSELA DEL  SITIO EN QUE SE ENCUENTRA O RETENIENDOLA CONTRA LOS DESEOS DE SUS PROPIETARIO, COMANDANTE O CAPITµN U OBLIGµNDO A CUALQUIERA DE ESTOS A  EJECUTAR ACTOS CONTRA SU VOLUNTAD",335  N2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,TERRORISMO,TERRORISMO,335,"FABRIQUEN, COMERCIALICEN O TRANSPORTEN SIN LA DEBIDA AUTIRIZACION LEGAL, ARMA DE FUEGO, EXPLOSIVOS, DETONANTES, PRODUCTOS INFLAMABLES Y EQUIPOS DE COMUNICACI‡N, ASI COMO UNIFORMES Y CUALQUIER OTRO MATERIAL DE USO ECLUSIVO DE LAS FUERZAS ARMADAS DE HONDURAS",335  N3
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,TERRORISMO,TERRORISMO,335,"REALICEN ACTOS QUE TENGAN COMO FINALIDAD DA•AR, DETERIORAR, PERJUDICAR O DESTRUIR LAS INSTALACIONES FISICAS DE UNA EMPRESA PRODUCTIVA O SABOTEAR SU FUNCIONAMIENTO",335  N4
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,TERRORISMO,TERRORISMO,335," PLANIFIQUEN, ORGANICEN, COORDINEN O PARTICIPEN EN EL SECUESTRO O DETENCION ILEGAL DE UNA O MAS  PERSONAS",335  N5
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,TERRORISMO,TERRORISMO,335," INTEGREN BANDAS, CUADRILLAS, O GRUPOS ARMADOS, QUE INVADAN O ASALTEN POBLACIONES, HOSPITALES, CENTROS DE SALUD, INSTITUCIONES BANCARIAS, FINANCIERAS O DE SEGUROS, CENTROS  COMERCIALES ,O DE TRABAJO, TEMPLOS, Y DEMAS LUGARES SIMILARES O TOMEN U OBSTRUYAN ,CARRETERAS U OTRAS VIAS PUBLICAS",335  N6
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,TERRORISMO,TERRORISMO,335," INTEGREN BANDAS, CUADRILLAS, O GRUPOS ARMADOS QUE  EJERZAN VIOLENCIA SOBRE LAS PERSONAS O SE APODEREN  MEDIANTE AMENAZAS DE BIENES CUALQUIER CLASE  U OBLIGUEN A SUS PROPIETARIOS, POSEEDORES O ADMINISTRADORES O GUARDIANES A ENTREGARLOS, O COBREN SUMAS PERIODICAS DE DINERO O DE VALORES CON EL PRETEXTO DE GARANTIZAR, DEFENDER O HACER QUE SE RESPETE LA VIDA O LOS DERECHOS DE UNA O MAS PERSONAS",335  N7
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,TERRORISMO,TERRORISMO,335,"DA•EN BIENES AJENOS MEDIANTE LA UTILIZACI‡N DE BOMBAS, EXPLOSIVOS, SUSTANCIAS QU÷MICAS O INFLAMABLES U OTROS MEDIOS ANALOGOS",335  N8
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,TERRORISMO,TERRORISMO,335,"OBLIGUEN A OTRA  PERSONA A ENTREGAR, ENVIAR, DEPOSITAR, O PONER A SU DISPOSICION BIENES, DINERO U OTROS OBJETOS VALIOSO, O DOCUMENTOS  SUSCEPTIBLES  DE PRODUCIR EFECTOS JUR÷DICOS. POR MEDIO DE AMENAZAS O VIOLENCIA O SUPLANTANDO UNA AUTORIDAD PÈBLICA O SIMULANDO UNA ORDEN DE LA MISMA ",335  N9
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,TERRORISMO,TERRORISMO,335,"OBLIGUEN A OTRA PERSONA POR CUALQUIERA DE LOS MEDIOS PREVISTOS EN EL NUMERAL ANTERIOR, A SUSCRIBIR O DESTRUIR DOCUMENTOS O T÷TULOS VALORES QUE OBREN EN SU PODER",335  N10
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,REBELI‡N,REBELION ,336,"SE ALZAN EN ARMAS PARA DERROCAR AL GOBIERNO LEGALMENTE CONSTITUIDO, O PARA CAMBIAR O SUSPENDER EN TODO O EN PARTE EL RêGIMEN CONSTITUCIONAL EXISTENTE, EN LO QUE SE REFIERE A LA FORMACI‡N, FUNCIONAMIENTO O RENOVACI‡N DE LOS PODERES PÈBLICOS",336
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,REBELI‡N,REBELION ,336,"LOS PROMOTORES, DIRIGENTES O CABECILLAS DEL DELITO DE REBELI‡N ",336  P1
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,REBELI‡N,REBELION ATENUADA,336,"POR DESIGNACION  DE LO REBELDES DESEMPE•EN FUNCI‡NES ADMINISTRATIVAS O JURISDICCIONALES, SUFRIRµN LAS MISMAS PENAS REBAJADAS EN UN TERCIO",336  P2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,REBELI‡N,REBELION ATENUADA,336,"LOS MEROS EJECUTORES DE LA REBELI‡N  SI HUBIERE HABIDO COMBATE ENTRE LA FUERZA REBELDE Y LA FUERZA PÈBLICA FIEL AL GOBIERNO O AQUELLA HUBIERE CAUSADO ESTRAGOS EN PROPIEDADES PARTICULARES DEL ESTADO O DE SUS INSTITUCIONES, SI HUBIEREN DESTRUIDO O INTERRUMPIDO CUALQUIER SERVICIO PÈBLICO, EJERCIDO VIOLENCIAS GRAVES CONTRA LAS PERSONAS, O EXIGIDO CONTRIBUCIONES O DISTRA÷DO LOS CAUDALES PÈBLICOS DE SU LEGITIMA INVERSI‡N, CUANDO NO CONCURRAN TALES CIRCUNSTANCIAS",336  P3
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,REBELI‡N,PROPOSICION PARA LA REBELION,336, PROPOSICI‡N  PARA COMETER EL DELITO DE REBELION,336 P4
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,REBELI‡N,CONSPIRACION PARA LA REBELION,336, CONSPIRACI‡N PARA COMETER EL DELITO DE REBELION,336  P4
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,SEDICI‡N,SEDICI‡N,337,"SIN ESTAR COMPRENDIDOS EN EL DELITO DE REBELION SE ALZAN PÈBLICA Y TUMULTUARIAMENTE PARA CONSEGUIR POR LA FUERZA, O FUERA DE LAS V÷AS LEGALES, ALGUNO DE LOS FINES SIGUIENTES",337
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,SEDICI‡N,SEDICI‡N,337,"IMPEDIR LA CELEBRACION DE ELECCIONES PARA AUTORIDADES NACIONALES, DEPARTAMENTALES O MUNICIPALES",337  N1
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,SEDICI‡N,SEDICI‡N,337,IMPEDIR QUE TOMEN POSESI‡N DE SUS CARGOS LOS FUNCIONARIOS LEG÷TIMAMENTE ELEGIDOS O NOMBRADOS,337  N2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,SEDICI‡N,SEDICI‡N,337,"IMPEDIR A CUALQUIER AUTORIDAD EL LIBRE EJERCICIO DE SUS FUNCIONES, O EL CUMPLIMIENTO DE SUS RESOLUCIONES",337  N3
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,SEDICI‡N,SEDICI‡N,337,"IIMPEDIR LA APROBACION, SANCION, PROMULGACION, PUBLICACION O EJECUCION DE ALGUNA LEY",337  N4
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,SEDICI‡N,SEDICI‡N,337,REALIZAR ALGUN ACTO DE ODIO O VENGANZA CONTRA LOS PARTICULARES O CONTRA LOS SERVIDORES DEL ESTADO O CONTRA SUS BIENES CON FINALIDAD POLITICA O SOCIAL ,337  N5
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,SEDICI‡N,SEDICI‡N,337,"ALLANAR LOS CENTROS PENALES O ATACAR A LOS CUSTODIOS DE PRESOS, BIEN PARA RESCATAR O BIEN PARA MALTRATAR A ESTOS",337  N6
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,SEDICI‡N,LA PROPOSICI‡N PARA LA SEDICION,338, PROPOSICI‡N PARA COMETER EL DELITO DE SEDICI‡N ,338
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,SEDICI‡N,LA CONSPIRACI‡N PARA LA SEDICION,338,CONSPIRACI‡N PARA COMETER EL DELITO DE SEDICI‡N ,338
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,SEDICI‡N,INCITACION A LA REBELION  ,340," EN FORMA PÈBLICA INCITEN FORMAL O DIRECTAMENTE A UNA REBELI‡N, COMUNICAN INSTRUCCIONES O INDICAN LOS MEDIOS PARA CONSUMAR, DICHOS DELITOS CUANDO AQUELLOS NO SE  HAN  INTENTADO O CONSUMADO",340
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,SEDICI‡N,INCITACI‡N A LA SEDICI‡N,340,"EN FORMA PÈBLICA INCITEN FORMAL O DIRECTAMENTE A UNA  SEDICI‡N, COMUNICAN INSTRUCCIONES O INDICAN LOS MEDIOS PARA CONSUMAR, DICHOS DELITOS CUANDO AQUELLOS NO SE  HAN  INTENTADO O CONSUMADO",340
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,ATENTADO,ATENTADO,343,"SIN ALZARSE PÈBLICAMENTE, EMPLEAREN FUERZA O INTIMIDACI‡N PARA ALGUNO DE LOS OBJETOS SE•ALADOS EN LOS DELITOS DE REBELI‡N Y SEDICI‡N",343.1
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,ATENTADO,ATENTADO,343," ACOMETIEREN A LA AUTORIDAD O A SUS AGENTES, O EMPLEAREN FUERZA CONTRA ELLOS, O LOS INTIMIDAREN GRAVEMENTE, O LES HICIEREN RESISTENCIA TAMBIêN GRAVE, MIENTRAS SE HALLAREN EJERCIENDO LAS FUNCIONES DE SUS CARGOS O CON OCASI‡N DE ELLAS",343.2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,ATENTADO,ATENTADO,343,SI LA AGRESI‡N SE VERIFICARE A MANO ARMADA,344.1
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,ATENTADO,ATENTADO,343,SI LOS INCULPADOS FUEREN FUNCIONARIOS,344.2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,ATENTADO,ATENTADO,343,SI PUSIEREN MANOS EN LA AUTORIDAD,344.3
